YEAR,QUARTER,R,T,H,CLIMATE_RISK,DENGUE,MALARIA,DENGUE_TARGET,MALARIA_TARGET
1908.0,Q2,84.69999999999999,27.53,2.968804766912022,0.55723947350361,475.23244622236615,46.79119591789722,0,0
1908.0,Q3,902.9,27.65,31.51483420593369,0.55723947350361,779.4267391238635,444.3962257233141,1,1
1908.0,Q4,52.6,22.21,2.2662645411460574,0.55723947350361,376.53542786535485,32.18714436493598,0,0
1909.0,Q1,37.9,20.08,1.797912713472486,0.5405414663224425,257.27549397258605,32.37474398094682,0,0
1909.0,Q2,119.4,27.14,4.243070362473348,0.5405414663224425,439.0491178772492,78.6233599950455,0,0
1909.0,Q3,895.9000000000001,27.32,31.63488700564972,0.5405414663224425,882.7732417685706,471.15601928776374,1,1
1909.0,Q4,75.4,22.9,3.154811715481172,0.5405414663224425,303.5414760019625,55.243700725336254,0,0
1910.0,Q1,23.8,20.24,1.120527306967985,0.6196439902819841,260.9903309988052,20.602384322815897,0,0
1910.0,Q2,83.5,27.29,2.9515729939908097,0.6196439902819841,386.84594463965163,49.20890409532923,0,0
1910.0,Q3,928.4,27.44,32.64416315049226,0.6196439902819841,722.2974181517512,562.597710349339,1,1
1910.0,Q4,148.20000000000002,22.01,6.440677966101696,0.6196439902819841,358.80334299822374,90.08688885436682,0,0
1911.0,Q1,45.9,20.34,2.150890346766636,0.1669478457135308,286.9690112174162,28.632732633744965,0,0
1911.0,Q2,114.3,26.95,4.089445438282648,0.1669478457135308,491.0007661130973,68.2416723495384,0,0
1911.0,Q3,742.8,27.83,25.764828303850155,0.1669478457135308,760.65501954189,358.4403249928352,1,1
1911.0,Q4,126.0,22.72,5.311973018549748,0.1669478457135308,350.82133088475564,63.95064671240657,0,0
1912.0,Q1,41.900000000000006,20.89,1.91411603471905,0.3350383900796757,237.8936710987192,32.85681478647294,0,0
1912.0,Q2,101.6,27.31,3.588837866478276,0.3350383900796757,454.0022145526339,75.21932188791726,0,0
1912.0,Q3,811.8,27.88,28.109418282548475,0.3350383900796757,762.7000384520608,368.39571009622165,1,1
1912.0,Q4,115.2,22.39,4.925181701581873,0.3350383900796757,385.1691190911873,72.3838797636746,0,0
1913.0,Q1,44.4,20.28,2.0864661654135337,0.2743239910151896,274.2641211906149,29.120056962393313,0,0
1913.0,Q2,122.3,27.01,4.366297750803285,0.2743239910151896,401.9257086624178,70.11037973528119,0,0
1913.0,Q3,786.8000000000001,27.57,27.539376968848444,0.2743239910151896,804.2923446824353,390.83311540458493,1,1
1913.0,Q4,108.6,22.5,4.62127659574468,0.2743239910151896,335.15332413305157,59.519739453310194,0,0
1914.0,Q1,31.9,20.51,1.4830311483031149,0.6232187847873376,247.62185539930354,24.867289962883522,0,0
1914.0,Q2,136.1,26.92,4.874641833810888,0.6232187847873376,520.7300586149099,74.05645073802515,0,0
1914.0,Q3,930.0,27.71,32.39289446185998,0.6232187847873376,929.2782363641604,502.2676097057599,1,1
1914.0,Q4,87.80000000000001,22.75,3.6968421052631584,0.6232187847873376,379.06023227560394,54.20504596769283,0,0
1915.0,Q1,57.3,20.09,2.716927453769559,0.2612173032476216,243.58514947697304,36.87019799643148,0,0
1915.0,Q2,141.6,27.45,4.977152899824253,0.2612173032476216,494.45755916084227,76.1681222072613,0,0
1915.0,Q3,781.5999999999999,28.33,26.64848278213433,0.2612173032476216,828.7614359707092,388.98276900756804,1,1
1915.0,Q4,143.89999999999998,23.14,5.961060480530239,0.2612173032476216,417.7556746140565,89.9047714919971,0,0
1916.0,Q1,24.700000000000003,20.2,1.1650943396226416,0.8094787015109997,242.83202029850588,21.9427561813625,0,0
1916.0,Q2,105.6,27.86,3.659043659043659,0.8094787015109997,499.59458693664607,59.0136615134838,0,0
1916.0,Q3,1006.3,27.5,35.308771929824566,0.8094787015109997,770.9585868814781,533.5209713242799,1,1
1916.0,Q4,188.4,22.34,8.071979434447302,0.8094787015109997,332.10281573497224,114.35690526567284,0,1
1917.0,Q1,45.5,20.16,2.1502835538752363,0.9999999922370196,284.0455345832331,26.38642019947279,0,0
1917.0,Q2,134.6,26.16,4.955817378497791,0.9999999922370196,529.1259536302439,84.07942490678965,0,0
1917.0,Q3,1084.3000000000002,27.3,38.31448763250884,0.9999999922370196,885.962246958433,530.7325392243001,1,1
1917.0,Q4,199.7,22.14,8.63007778738116,0.9999999922370196,414.36750240223915,118.55775343757465,0,1
1918.0,Q1,15.8,19.75,0.7614457831325302,0.1815911242238336,249.28638781076745,14.87538162726837,0,0
1918.0,Q2,176.0,26.82,6.326383896477354,0.1815911242238336,471.3787155013727,82.98257847288292,0,0
1918.0,Q3,748.8,27.78,26.0180681028492,0.1815911242238336,798.2030212156908,331.48169281025343,1,1
1918.0,Q4,79.7,22.81,3.3473330533389336,0.1815911242238336,398.13363574035844,50.55486269236813,0,0
1919.0,Q1,69.0,20.48,3.212290502793296,0.6663670187965206,279.2180029786808,45.119095670492335,0,0
1919.0,Q2,111.3,27.33,3.928697493822803,0.6663670187965206,571.1268070358584,61.990246585912146,1,0
1919.0,Q3,947.7,27.7,33.02090592334495,0.6663670187965206,626.8495304173895,529.949102533015,1,1
1919.0,Q4,159.79999999999998,22.71,6.739772247996625,0.6663670187965206,406.24165759745665,76.44710810489774,0,0
1920.0,Q1,45.2,20.24,2.1280602636534844,0.2429867732200252,266.8154860043693,31.338760683784333,0,0
1920.0,Q2,145.8,26.91,5.223934073808671,0.2429867732200252,479.5938332300796,75.36867694423592,0,0
1920.0,Q3,774.0,27.8,26.875,0.2429867732200252,788.5363796798829,382.2183770602931,1,1
1920.0,Q4,74.1,23.09,3.075965130759651,0.2429867732200252,280.7969690697503,47.741607408767564,0,0
1921.0,Q1,45.0,20.87,2.05761316872428,0.7092728995591582,273.8016781704141,28.94602620342359,0,0
1921.0,Q2,112.9,28.46,3.832315003394433,0.7092728995591582,551.3014943655855,66.69938240335756,1,0
1921.0,Q3,965.3,27.69,33.645869640989886,0.7092728995591582,982.8008996237336,558.2219440757966,1,1
1921.0,Q4,101.9,22.5,4.336170212765957,0.7092728995591582,327.88850453760506,58.125941273690586,0,0
1922.0,Q1,38.7,20.53,1.7974918718067814,0.6440679484706199,247.16676496037533,30.64441733914747,0,0
1922.0,Q2,96.1,27.88,3.327562326869806,0.6440679484706199,480.4352893791288,53.694567611005276,0,0
1922.0,Q3,938.5,27.6,32.81468531468531,0.6440679484706199,919.404763096649,519.557253282035,1,1
1922.0,Q4,130.9,22.33,5.610801543077583,0.6440679484706199,364.8327462411056,87.67253054905822,0,0
1923.0,Q1,60.5,20.01,2.8795811518324603,0.5167755462938566,251.2491877136402,29.666111553282178,0,0
1923.0,Q2,110.3,27.44,3.878340365682138,0.5167755462938566,522.5679104902555,62.28416133848832,0,0
1923.0,Q3,886.4000000000001,27.9,30.671280276816614,0.5167755462938566,838.8726585657489,493.5563429194095,1,1
1923.0,Q4,91.4,22.64,3.866328257191201,0.5167755462938566,378.705256067855,55.15933438251746,0,0
1924.0,Q1,43.0,20.39,2.0102851799906496,0.6943600475200148,248.49167153916213,31.59062863602033,0,0
1924.0,Q2,106.1,27.82,3.68147120055517,0.6943600475200148,491.2734005624096,61.68539018609903,0,0
1924.0,Q3,959.3,27.92,33.17081604426002,0.6943600475200148,827.6113949174753,508.4511992049544,1,1
1924.0,Q4,137.5,22.55,5.83864118895966,0.6943600475200148,308.89535138750347,78.85839687518991,0,0
1925.0,Q1,24.2,19.4,1.1862745098039216,0.5022378447045565,242.8359348277966,22.709137382088077,0,0
1925.0,Q2,160.2,27.5,5.621052631578947,0.5022378447045565,533.0785631115052,95.7233994531363,0,0
1925.0,Q3,880.3,27.57,30.8120406020301,0.5022378447045565,817.8445397039062,479.1507947050372,1,1
1925.0,Q4,124.8,22.71,5.263601855757065,0.5022378447045565,352.4782225903526,70.55846118314395,0,0
1926.0,Q1,38.6,20.9,1.762557077625571,0.6865565442388494,238.69970891589332,26.981926663212384,0,0
1926.0,Q2,152.89999999999998,26.74,5.511896178803172,0.6865565442388494,471.141524523904,85.48581825504628,0,0
1926.0,Q3,956.2,28.13,32.825266048747,0.6865565442388494,837.3887480602374,522.3026207578919,1,1
1926.0,Q4,78.5,22.37,3.359007274283269,0.6865565442388494,305.969459661169,47.455978311718376,0,0
1927.0,Q1,47.8,20.05,2.2707838479809976,0.674665700087035,256.7931339657792,33.7795955249894,0,0
1927.0,Q2,109.1,26.97,3.9006077940650696,0.674665700087035,500.68321414752853,80.7823098370558,0,0
1927.0,Q3,951.1,27.69,33.15092366678285,0.674665700087035,1010.8332669768091,543.4327060018368,1,1
1927.0,Q4,136.6,22.77,5.746739587715608,0.674665700087035,373.8625845361468,77.108069983728,0,0
1928.0,Q1,61.2,20.58,2.83595922150139,0.4413439846734235,286.64994111342565,44.767201339129855,0,0
1928.0,Q2,110.1,27.56,3.8550420168067214,0.4413439846734235,497.1994632284807,64.8567736786592,0,0
1928.0,Q3,855.4,27.79,29.71170545328239,0.4413439846734235,658.170806711089,358.8422703437999,1,1
1928.0,Q4,173.70000000000002,22.92,7.261705685618729,0.4413439846734235,385.82865089587443,88.95042209025743,0,0
1929.0,Q1,48.2,19.99,2.296331586469748,0.4460451533674129,261.2933124516408,26.83820054166475,0,0
1929.0,Q2,134.9,27.77,4.688912061174835,0.4460451533674129,645.683699624092,77.60621656393876,1,0
1929.0,Q3,857.3,27.71,29.860675722744684,0.4460451533674129,796.9537057481683,452.51018845448436,1,1
1929.0,Q4,152.6,22.58,6.471586089906701,0.4460451533674129,380.01925603566616,102.65997764469897,0,1
1930.0,Q1,46.7,19.77,2.2484352431391432,0.4434185986827237,252.98505582093603,33.20868668333242,0,0
1930.0,Q2,135.8,27.22,4.812189936215451,0.4434185986827237,441.8493159480612,78.94445259371678,0,0
1930.0,Q3,856.2,27.65,29.884816753926703,0.4434185986827237,902.7457576021117,488.52956755715894,1,1
1930.0,Q4,160.0,22.76,6.7340067340067336,0.4434185986827237,405.16591178975386,71.49991063379247,0,0
1931.0,Q1,45.3,20.69,2.0885200553250343,0.6693685005837259,297.3924407391492,32.509753033734015,0,0
1931.0,Q2,115.7,27.72,4.0285515320334255,0.6693685005837259,462.28274297743224,75.98782989274433,0,0
1931.0,Q3,949.1,28.04,32.68250688705234,0.6693685005837259,981.9969149384202,425.0813539216399,1,1
1931.0,Q4,182.9,22.89,7.655922980326497,0.6693685005837259,335.1799521114759,115.52548083374741,0,1
1932.0,Q1,32.099999999999994,20.33,1.5049226441631502,0.5250787341101617,276.6100321313161,25.6228975066125,0,0
1932.0,Q2,136.8,27.32,4.830508474576272,0.5250787341101617,614.3972477858481,77.88556535493875,1,0
1932.0,Q3,889.8,27.88,30.810249307479225,0.5250787341101617,749.1726854631908,498.0140899652214,1,1
1932.0,Q4,144.1,22.94,6.019214703425229,0.5250787341101617,353.94489091510155,102.62432720163842,0,1
1933.0,Q1,46.1,20.27,2.1673718852844384,0.8424526624503823,268.2608308515686,32.60737450394887,0,0
1933.0,Q2,175.60000000000002,26.78,6.3210943124550045,0.8424526624503823,477.1408700283254,103.54846939419578,0,1
1933.0,Q3,1019.8,27.46,35.83274771609276,0.8424526624503823,736.0223712138248,510.6313182778705,1,1
1933.0,Q4,130.6,22.75,5.498947368421052,0.8424526624503823,366.9258053954921,70.08980686018893,0,0
1934.0,Q1,34.8,20.15,1.6453900709219855,0.7053084806184061,230.6168005559023,28.286840069613355,0,0
1934.0,Q2,110.2,27.32,3.891242937853107,0.7053084806184061,516.4285575115889,61.79869768375905,0,0
1934.0,Q3,963.7,27.74,33.53166318719555,0.7053084806184061,778.4269627104343,509.9824837105939,1,1
1934.0,Q4,108.7,22.5,4.6255319148936165,0.7053084806184061,402.65111005158417,62.08587605012449,0,0
1935.0,Q1,47.6,20.05,2.261282660332541,0.5626344460694422,240.48324891768948,34.29195122064241,0,0
1935.0,Q2,97.3,27.23,3.446687920651789,0.5626344460694422,469.22298840502947,62.95336724147514,0,0
1935.0,Q3,905.1,27.62,31.62473794549265,0.5626344460694422,896.7066562208062,525.6605166398099,1,1
1935.0,Q4,77.8,22.77,3.2730332351703826,0.5626344460694422,300.9441529244566,46.80195454148894,0,0
1936.0,Q1,54.1,20.18,2.5542965061378657,0.7183583908452109,272.81312555817294,35.1682902305452,0,0
1936.0,Q2,154.0,27.4,5.422535211267606,0.7183583908452109,580.828430410402,81.30751321199224,1,0
1936.0,Q3,968.9,27.46,34.04427266338721,0.7183583908452109,713.5353353345403,486.43488472855853,1,1
1936.0,Q4,144.8,22.98,6.038365304420351,0.7183583908452109,383.5326868125437,87.17694743288142,0,0
1937.0,Q1,56.9,20.23,2.680169571361281,0.5026637191732324,276.10964724221196,40.46140994573795,0,0
1937.0,Q2,133.3,26.99,4.762415148267239,0.5026637191732324,530.2767710908624,72.03349512531805,0,0
1937.0,Q3,880.5999999999999,27.88,30.49168975069252,0.5026637191732324,725.3738019273552,503.9678392414801,1,1
1937.0,Q4,133.79999999999998,22.36,5.727739726027397,0.5026637191732324,308.3148112909373,88.72738529945056,0,0
1938.0,Q1,60.6,20.09,2.8733997155049784,0.7817612934179899,281.21664928867114,41.11782248053249,0,0
1938.0,Q2,138.5,27.95,4.784110535405873,0.7817612934179899,541.1649626269426,97.79786487935345,0,1
1938.0,Q3,994.9,27.45,34.9701230228471,0.7817612934179899,882.1087626910713,481.9939048196598,1,1
1938.0,Q4,96.6,22.47,4.115892628887942,0.7817612934179899,354.69208274582013,51.59906458246992,0,0
1939.0,Q1,45.400000000000006,20.51,2.1106462110646214,0.3836405968216874,252.7477141779712,26.10113146105632,0,0
1939.0,Q2,111.9,26.95,4.003577817531307,0.3836405968216874,492.93122271918867,78.55411601036073,0,0
1939.0,Q3,831.6999999999999,27.73,28.9488339714584,0.3836405968216874,826.2623841194635,467.2168767037914,1,1
1939.0,Q4,122.5,22.75,5.157894736842106,0.3836405968216874,335.2907196426083,72.01065173962027,0,0
1940.0,Q1,38.8,20.02,1.845861084681256,0.5154609771611222,304.42118940618576,28.93435377258008,0,0
1940.0,Q2,155.39999999999998,26.77,5.595966870723802,0.5154609771611222,517.2172777111442,80.44423520205224,0,0
1940.0,Q3,885.8,27.75,30.81043478260869,0.5154609771611222,727.2465386018157,580.3755010621442,1,1
1940.0,Q4,121.3,22.76,5.105218855218856,0.5154609771611222,384.5546587384749,72.7238450714261,0,0
1941.0,Q1,39.3,20.33,1.8424753867791843,0.2888871660303734,238.50133168250719,28.830973061743038,0,0
1941.0,Q2,132.9,28.17,4.556050737058622,0.2888871660303734,572.4232841866882,85.31319852490914,1,0
1941.0,Q3,792.9,28.05,27.29432013769363,0.2888871660303734,889.8196596675317,438.7221842036964,1,1
1941.0,Q4,108.9,23.3,4.481481481481481,0.2888871660303734,340.2208026587506,67.03043429977286,0,0
1942.0,Q1,67.4,20.33,3.159868729488984,0.7950334792201347,302.4722026223091,39.68932292924791,0,0
1942.0,Q2,129.0,27.85,4.471403812824956,0.7950334792201347,539.709972503325,81.07907319489561,0,0
1942.0,Q3,1000.6,27.88,34.646814404432135,0.7950334792201347,949.1062386683366,624.1754911762463,1,1
1942.0,Q4,75.7,22.45,3.2281449893390195,0.7950334792201347,396.9364306455635,54.59558851110142,0,0
1943.0,Q1,66.6,19.67,3.222060957910014,0.5904551835212882,253.37795392015357,49.22098886484744,0,0
1943.0,Q2,174.7,26.94,6.252684323550465,0.5904551835212882,468.9834144259089,95.48285997303255,0,0
1943.0,Q3,916.5,27.59,32.05666316894019,0.5904551835212882,758.8504786931081,434.3989593638537,1,1
1943.0,Q4,111.3,22.53,4.730131746706332,0.5904551835212882,321.90546333883685,65.71688976777084,0,0
1944.0,Q1,65.4,19.34,3.2153392330383483,0.6666584781041778,249.60649940504396,41.954631928415495,0,0
1944.0,Q2,147.8,26.9,5.297491039426524,0.6666584781041778,511.7580141026584,96.27428060172632,0,1
1944.0,Q3,947.9,27.86,32.84476784476785,0.6666584781041778,878.3705392897499,413.9079191152805,1,1
1944.0,Q4,137.29999999999998,22.52,5.837585034013605,0.6666584781041778,390.81964742787386,92.22837108661881,0,0
1945.0,Q1,44.400000000000006,18.88,2.233400402414487,0.6803771886660928,232.60469752770828,30.16113926494275,0,0
1945.0,Q2,120.8,27.05,4.306595365418895,0.6803771886660928,559.6580198495269,69.8288550045052,1,0
1945.0,Q3,953.6,28.0,32.88275862068965,0.6803771886660928,838.8992205007244,450.43117858075476,1,1
1945.0,Q4,103.4,21.79,4.537077665642826,0.6803771886660928,416.71729991530265,51.93252046768241,0,0
1946.0,Q1,23.5,20.68,1.0839483394833949,0.7294876241994147,282.9855615140335,22.139422454505784,0,0
1946.0,Q2,143.8,27.36,5.070521861777151,0.7294876241994147,464.6236338615519,85.49447452630609,0,0
1946.0,Q3,973.6,27.7,33.92334494773519,0.7294876241994147,767.89521208118,445.47437315994625,1,1
1946.0,Q4,196.2,23.09,8.144458281444582,0.7294876241994147,420.1502803823576,96.27101720354554,0,0
1947.0,Q1,40.7,20.27,1.913493182886695,0.7322379802164127,257.49227454593034,28.24212030659446,0,0
1947.0,Q2,121.0,27.78,4.204308547602501,0.7322379802164127,549.3050188413897,85.52660362453967,1,0
1947.0,Q3,974.9,28.02,33.59407305306685,0.7322379802164127,912.3346864897454,498.8020695795334,1,1
1947.0,Q4,99.6,22.77,4.190155658392932,0.7322379802164127,349.6158923221356,51.47741163711378,0,0
1948.0,Q1,54.2,20.42,2.530345471521942,0.7265831569399347,249.5392346750228,35.38857895621575,0,0
1948.0,Q2,173.3,27.57,6.065803290164508,0.7265831569399347,447.33952917303156,97.3742405304173,0,1
1948.0,Q3,972.5,27.87,33.68548666435746,0.7265831569399347,826.5176437796703,373.0957548613141,1,1
1948.0,Q4,142.3,22.82,5.973971452560874,0.7265831569399347,402.9500400815996,82.21874601228875,0,0
1949.0,Q1,41.4,20.53,1.92289828146772,0.6750655459867716,275.8064845771218,28.995718854396962,0,0
1949.0,Q2,166.39999999999998,27.52,5.834502103786815,0.6750655459867716,457.6032596130919,103.26310246315592,0,1
1949.0,Q3,951.3,27.76,33.07719054242003,0.6750655459867716,867.582824074409,592.4298846431536,1,1
1949.0,Q4,110.4,22.43,4.711907810499359,0.6750655459867716,360.82384499896864,73.49848705428407,0,0
1950.0,Q1,60.8,19.98,2.897998093422306,0.5636426253171185,241.31308110376847,38.487712220087985,0,0
1950.0,Q2,114.8,27.1,4.08540925266904,0.5636426253171185,495.2902046648559,62.14240645237881,0,0
1950.0,Q3,905.5,27.59,31.671913256383352,0.5636426253171185,833.2485980817737,599.0637194121971,1,1
1950.0,Q4,93.1,22.31,3.993993993993995,0.5636426253171185,298.5526316064483,57.409566661241065,0,0
1951.0,Q1,27.8,20.06,1.3200379867046532,0.2170411353672408,262.0086950382421,22.483289262049922,0,0
1951.0,Q2,158.2,27.01,5.64798286326312,0.2170411353672408,530.8890063503925,91.94084863900859,0,0
1951.0,Q3,763.4,28.03,26.2969342059938,0.2170411353672408,869.6400613709476,411.4221225115244,1,1
1951.0,Q4,111.0,23.55,4.521384928716905,0.2170411353672408,418.40621108494895,65.76525781764548,0,0
1952.0,Q1,30.3,21.17,1.3667117726657645,0.3764423474098546,242.65941803745343,22.77844855648319,0,0
1952.0,Q2,139.5,27.47,4.899894625922023,0.3764423474098546,462.1985701991068,78.17554608308929,0,0
1952.0,Q3,828.8000000000001,27.9,28.678200692041525,0.3764423474098546,848.7415340696822,435.59985991524167,1,1
1952.0,Q4,111.3,22.86,4.664710813076279,0.3764423474098546,377.9360915866081,63.03742108690634,0,0
1953.0,Q1,40.8,20.75,1.8758620689655168,0.7068226649414928,289.3954143634034,27.350989416712903,0,0
1953.0,Q2,110.7,28.28,3.780737704918032,0.7068226649414928,727.6414037242419,68.89987565679805,1,0
1953.0,Q3,964.4,27.89,33.38179300796123,0.7068226649414928,911.7242936653982,493.7887993276486,1,1
1953.0,Q4,106.1,23.03,4.4153141905950894,0.7068226649414928,403.099830781552,73.65791088515336,0,0
1954.0,Q1,74.80000000000001,20.5,3.479069767441861,0.6022033335482994,310.12281983388897,34.534289224113365,0,0
1954.0,Q2,93.8,28.0,3.23448275862069,0.6022033335482994,542.0390166770542,65.87666631685616,1,0
1954.0,Q3,921.4,27.76,32.037552155771905,0.6022033335482994,814.0421270007054,545.0066794522311,1,1
1954.0,Q4,91.3,22.28,3.921821305841924,0.6022033335482994,361.0017046369026,44.49263809672011,0,0
1955.0,Q1,24.9,20.58,1.153846153846154,0.6574740187051465,243.99233173876448,20.418975628965466,0,0
1955.0,Q2,124.5,27.22,4.411764705882353,0.6574740187051465,483.9419312281458,72.12051328851602,0,0
1955.0,Q3,944.0,27.6,33.00699300699301,0.6574740187051465,803.5663264275419,426.3960431545551,1,1
1955.0,Q4,182.00000000000003,22.33,7.801114444920705,0.6574740187051465,377.3823680777905,95.03685457565254,0,0
1956.0,Q1,28.1,20.03,1.336186400380409,0.7538190945461872,310.77444261653187,20.086964676233354,0,0
1956.0,Q2,145.1,27.69,5.057511327988846,0.7538190945461872,422.57601688866464,100.65702644606253,0,1
1956.0,Q3,983.3,27.22,34.84408221119774,0.7538190945461872,906.5477935561928,564.8011419121958,1,1
1956.0,Q4,206.0,22.45,8.784648187633262,0.7538190945461872,324.954331578881,130.17953979522656,0,1
1957.0,Q1,42.0,19.93,2.0066889632107023,0.4307560714417004,243.65647156698063,31.923430743869265,0,0
1957.0,Q2,134.9,26.86,4.842067480258435,0.4307560714417004,541.4605725599793,71.08364177764982,1,0
1957.0,Q3,851.0999999999999,27.92,29.42946058091286,0.4307560714417004,822.2362572456481,424.96558612743326,1,1
1957.0,Q4,103.9,23.21,4.291615035109459,0.4307560714417004,326.61694740522313,66.03129049125745,0,0
1958.0,Q1,28.9,21.19,1.302388463271744,0.7717341574226836,261.2345644412701,20.581437764285248,0,0
1958.0,Q2,136.5,28.04,4.700413223140496,0.7717341574226836,563.6212006722185,87.14613410443454,1,0
1958.0,Q3,991.2,28.18,33.96847155586018,0.7717341574226836,818.6365301802233,507.9514276427637,1,1
1958.0,Q4,155.6,23.24,6.419141914191419,0.7717341574226836,396.62775107192437,86.3028763420005,0,0
1959.0,Q1,55.6,20.31,2.609103707179728,0.909915213045071,271.75320230760184,39.59589280419395,0,0
1959.0,Q2,122.5,27.83,4.249046132500867,0.909915213045071,481.4239356305458,77.37279296641786,0,0
1959.0,Q3,1047.7,27.8,36.37847222222222,0.909915213045071,1085.3012978767492,529.6855260106092,1,1
1959.0,Q4,151.0,22.99,6.294289287203002,0.909915213045071,403.46401717916734,97.32466170392107,0,1
1960.0,Q1,16.5,20.85,0.7551487414187642,0.5860737892039277,213.45506911127072,15.065920891630038,0,0
1960.0,Q2,112.9,27.27,3.993632826317652,0.5860737892039277,501.733633949304,73.20266501813386,0,0
1960.0,Q3,914.9,28.03,31.51567344126765,0.5860737892039277,790.7816260695489,509.8123509752544,1,1
1960.0,Q4,110.5,23.0,4.604166666666667,0.5860737892039277,393.92298174060016,64.23963172938102,0,0
1961.0,Q1,60.9,20.05,2.893111638954869,0.9207538401738043,245.31434835458276,40.919619961847225,0,0
1961.0,Q2,132.1,27.65,4.610820244328098,0.9207538401738043,507.05149237909234,69.07624491798612,0,0
1961.0,Q3,1052.0,27.58,36.80895731280616,0.9207538401738043,933.0913418897087,602.7392895872292,1,1
1961.0,Q4,154.3,22.09,6.682546556951062,0.9207538401738043,387.3702835371217,87.01969442695133,0,0
1962.0,Q1,34.2,19.85,1.640287769784173,0.5660631125044524,220.50788843763658,24.352920017432318,0,0
1962.0,Q2,130.4,27.36,4.59802538787024,0.5660631125044524,485.8664204361966,86.16372084646083,0,0
1962.0,Q3,906.6,27.83,31.446409989594176,0.5660631125044524,797.0368242531694,443.41262588856654,1,1
1962.0,Q4,126.6,22.5,5.387234042553192,0.5660631125044524,332.74724641510466,63.968210018577196,0,0
1963.0,Q1,16.6,20.38,0.7764265668849393,0.569919299124015,301.2892438822758,14.153259980667963,0,0
1963.0,Q2,153.20000000000002,27.06,5.459729151817535,0.569919299124015,522.6048553420052,95.03821906727728,0,0
1963.0,Q3,908.2,27.87,31.458261170765496,0.569919299124015,733.0017639189044,416.6483816900255,1,1
1963.0,Q4,143.0,23.17,5.916425320645428,0.569919299124015,416.0625423809722,97.72297612654204,0,1
1964.0,Q1,32.7,20.17,1.5446386395843177,0.7866452398370299,312.3161191069319,19.823567083331092,0,0
1964.0,Q2,111.1,27.9,3.8442906574394464,0.7866452398370299,565.5675127197162,79.82564355053346,1,0
